117.8,101.87,87.92,78.31,73.76,71.34,71.7,73.16,71.01,71.87,70.18,69.84,72.01,75.95,85.49,100.44,116.69,114.21,119.57,115.55,108.67,100.6,101.24,108.68,115.88,118.21,112.8,83.05,68.07,54.08,39.12,28.6,23.26,19.1,22.8,27.29,91.4,92.28,87.46,77.2,77.39,82.93,77.13,86.65,91.24,89.59,81.12,76.69,31.3,19.42,9.22,0.0,9.22,20.22,31.02,26.25,22.85,22.0,23.77,26.17,26.42,12.04,9.0,11.4,26.0,12.04,10.05,12.73
123.6,108.71,95.88,87.14,82.98,80.13,79.21,78.71,73.68,71.06,66.29,63.25,63.56,66.75,76.49,92.01,108.93,118.8,123.0,117.65,109.44,100.02,99.02,105.08,111.02,112.26,105.95,81.88,67.08,53.37,38.9,33.42,26.87,20.25,20.22,22.36,95.59,95.44,89.47,78.39,79.92,86.68,73.55,82.23,85.8,83.24,75.15,71.84,40.31,28.64,18.0,9.22,0.0,12.08,23.85,21.95,23.0,25.63,30.0,34.21,35.34,20.59,14.21,9.0,19.21,10.0,15.62,21.1
135.43,120.77,107.86,98.51,92.91,87.85,84.02,80.21,71.17,64.28,56.36,51.4,51.79,57.01,69.34,86.98,105.6,130.14,133.69,127.42,118.19,107.56,104.81,109.07,113.16,112.61,104.66,89.02,74.63,61.47,47.89,45.22,38.42,31.11,28.65,27.89,106.78,106.04,99.32,87.71,90.21,97.67,78.03,85.38,87.32,83.22,75.96,74.55,49.24,39.01,29.43,20.22,12.08,0.0,12.04,14.0,21.1,27.59,34.67,41.23,44.15,29.43,20.88,11.7,8.06,12.08,22.14,29.61
147.41,132.48,118.93,108.5,101.12,93.68,86.95,79.91,67.08,56.08,45.31,39.41,42.01,51.43,67.21,87.01,107.19,142.17,145.58,138.97,129.25,117.99,114.14,117.11,119.71,117.63,108.27,99.3,85.23,72.45,59.36,57.2,50.45,43.14,40.22,38.48,118.79,117.92,110.94,99.13,102.0,109.66,86.7,93.01,93.65,88.29,81.88,82.0,57.08,48.51,40.16,31.02,23.85,12.04,0.0,10.82,22.36,31.02,39.56,47.68,52.04,38.12,29.07,20.4,5.1,20.22,30.02,38.05
144.05,127.86,112.81,100.9,92.01,83.43,76.16,69.35,57.94,50.36,44.41,44.38,51.24,62.18,77.9,97.31,117.05,140.19,144.84,139.59,131.1,121.04,118.71,123.07,126.92,125.87,117.27,102.61,88.06,74.63,60.54,54.49,48.41,42.19,41.44,41.59,117.15,117.32,111.41,100.22,101.87,108.41,92.02,99.32,101.0,96.46,89.5,88.46,48.09,41.11,34.67,26.25,21.95,14.0,10.82,0.0,11.7,20.62,29.43,38.05,43.19,30.36,21.54,14.87,8.06,14.21,22.14,30.08
138.6,121.21,104.71,91.39,81.15,71.81,64.66,59.2,50.99,49.04,48.92,53.6,62.65,73.79,88.87,107.56,126.61,136.21,142.17,138.4,131.32,122.64,122.02,127.88,133.15,133.33,125.71,104.69,89.81,75.95,61.19,51.11,46.1,41.48,43.1,45.18,113.72,115.0,110.31,99.93,100.22,105.48,96.42,104.74,107.56,104.0,96.46,94.15,37.66,32.76,29.21,22.85,23.0,21.1,22.36,11.7,0.0,9.06,18.03,27.07,32.98,22.2,15.0,14.0,18.6,13.0,14.87,21.63
133.06,114.87,97.42,83.22,72.25,62.82,56.61,53.34,49.01,51.97,55.47,62.17,71.7,82.35,96.61,114.56,132.91,131.75,138.65,136.01,130.05,122.49,123.2,130.23,136.62,137.8,131.03,105.04,90.05,76.06,61.07,48.1,44.15,41.05,44.41,47.8,109.77,111.89,108.16,98.49,97.74,101.97,98.66,107.7,111.43,108.67,100.72,97.42,29.12,26.17,25.63,22.0,25.63,27.59,31.02,20.62,9.06,0.0,9.0,18.25,24.7,16.64,13.0,17.49,26.83,16.64,12.04,15.81
127.14,108.21,89.87,74.85,63.29,54.12,49.58,49.4,49.65,57.01,63.13,71.02,80.62,90.62,104.01,121.17,138.77,126.91,134.74,133.24,128.41,122.02,124.04,132.19,139.65,141.82,135.92,105.17,90.2,76.24,61.29,45.71,43.01,41.59,46.49,50.99,105.55,108.5,105.76,96.88,95.08,98.23,100.69,110.39,114.97,113.02,104.71,100.46,20.62,20.59,24.0,23.77,30.0,34.67,39.56,29.43,18.03,9.0,0.0,9.49,16.64,14.0,15.81,23.43,35.11,22.8,14.42,13.0
119.2,99.72,80.8,65.39,54.08,46.62,45.61,49.82,54.71,65.12,72.47,80.41,89.27,98.03,110.15,126.21,142.84,119.88,128.51,128.1,124.4,119.21,122.58,131.87,140.46,143.74,138.84,103.1,88.28,74.53,59.91,42.01,40.79,41.23,47.51,53.01,99.16,102.88,101.12,93.09,90.26,92.35,100.66,110.98,116.47,115.43,106.78,101.53,11.18,15.03,22.85,26.17,34.21,41.23,47.68,38.05,27.07,18.25,9.49,0.0,7.81,14.21,20.59,29.55,42.95,29.15,19.24,13.45
111.4,91.93,73.24,58.52,49.09,44.94,47.89,55.15,62.03,72.92,79.76,86.59,94.01,101.14,111.83,126.75,142.43,112.25,121.15,121.2,118.11,113.64,117.88,127.95,137.35,141.48,137.44,98.06,83.43,69.92,55.71,36.5,36.4,38.28,45.45,51.62,91.76,95.8,94.53,87.01,83.6,85.16,97.08,107.82,113.99,113.7,104.81,98.79,5.1,9.85,20.52,26.42,35.34,44.15,52.04,43.19,32.98,24.7,16.64,7.81,0.0,14.87,23.35,32.56,47.1,32.39,22.2,14.56
116.69,99.02,82.73,70.61,63.51,59.54,59.82,62.64,63.51,68.6,71.06,74.67,80.1,86.35,97.05,112.41,128.72,115.11,122.09,119.85,114.59,108.02,110.17,118.68,126.72,129.65,124.63,91.2,76.24,62.29,47.38,32.02,29.02,27.89,33.54,38.83,93.15,95.46,92.18,83.02,81.61,85.43,87.28,97.31,102.47,101.26,92.65,87.66,19.92,10.77,10.0,12.04,20.59,29.43,38.12,30.36,22.2,16.64,14.0,14.21,14.87,0.0,9.06,18.03,33.06,18.0,8.25,1.0
123.79,106.83,91.29,79.62,72.34,67.12,65.05,64.88,62.01,63.56,63.66,65.92,71.06,77.88,89.55,105.89,123.11,121.21,127.26,123.86,117.39,109.55,110.22,117.48,124.31,126.13,120.1,92.05,77.06,63.07,48.09,36.24,31.62,28.07,31.58,35.47,98.74,100.18,95.86,85.87,85.62,90.55,85.91,95.21,99.4,97.25,89.01,85.09,28.44,19.65,14.21,9.0,14.21,20.88,29.07,21.54,15.0,13.0,15.81,20.59,23.35,9.06,0.0,9.22,24.02,9.06,1.41,9.0
129.19,113.21,98.79,88.12,81.5,76.16,73.0,70.83,64.78,62.36,59.03,58.59,62.2,68.68,80.78,97.74,115.62,125.4,130.36,125.67,117.95,108.85,108.02,113.99,119.64,120.42,113.53,90.8,75.95,62.17,47.54,39.7,33.84,28.23,29.15,31.26,102.45,102.93,97.51,86.73,87.71,93.81,82.49,91.01,94.24,91.24,83.38,80.52,37.66,28.16,20.12,11.4,9.0,11.7,20.4,14.87,14.0,17.49,23.43,29.55,32.56,18.03,9.22,0.0,15.3,1.0,10.44,18.11
142.8,127.63,113.89,103.41,96.19,89.19,83.22,77.23,65.92,57.04,48.3,44.1,47.04,55.54,70.29,89.38,109.0,137.89,141.65,135.48,126.21,115.43,112.29,116.0,119.36,118.0,109.25,96.84,82.54,69.46,55.95,52.63,46.01,38.95,36.72,35.74,114.59,114.02,107.38,95.77,98.23,105.55,85.21,92.09,93.38,88.6,81.79,81.15,52.15,43.42,35.11,26.0,19.21,8.06,5.1,8.06,18.6,26.83,35.11,42.95,47.1,33.06,24.02,15.3,0.0,15.13,25.0,33.02
129.83,113.74,99.16,88.28,81.39,75.77,72.35,69.97,63.79,61.4,58.26,58.14,62.13,68.96,81.3,98.41,116.39,126.15,131.19,126.57,118.9,109.84,109.02,114.98,120.6,121.33,114.39,91.79,76.94,63.15,48.51,40.46,34.67,29.15,30.15,32.25,103.23,103.77,98.41,87.66,88.59,94.63,83.49,91.98,95.19,92.14,84.31,81.49,37.48,28.28,20.59,12.04,10.0,12.08,20.22,14.21,13.0,16.64,22.8,29.15,32.39,18.0,9.06,1.0,15.13,0.0,10.2,18.03
123.76,106.61,90.8,78.85,71.25,65.8,63.64,63.56,61.0,63.07,63.7,66.48,72.03,79.12,90.92,107.3,124.52,121.4,127.63,124.42,118.13,110.45,111.29,118.66,125.59,127.48,121.49,93.02,78.03,64.03,49.04,36.67,32.28,29.02,32.76,36.77,99.02,100.62,96.46,86.59,86.16,90.92,87.1,96.46,100.72,98.62,90.35,86.38,27.29,18.97,14.42,10.05,15.62,22.14,30.02,22.14,14.87,12.04,14.42,19.24,22.2,8.25,1.41,10.44,25.0,10.2,0.0,8.06
117.41,99.64,83.19,70.83,63.39,59.06,59.03,61.68,62.51,67.74,70.43,74.33,80.06,86.59,97.49,113.0,129.42,115.94,122.98,120.81,115.57,109.02,111.16,119.64,127.63,130.51,125.42,92.2,77.23,63.29,48.37,32.98,30.02,28.86,34.44,39.66,94.02,96.38,93.15,84.01,82.57,86.33,88.23,98.23,103.35,102.08,93.49,88.57,19.65,11.18,11.0,12.73,21.1,29.61,38.05,30.08,21.63,15.81,13.0,13.45,14.56,1.0,9.0,18.11,33.02,18.03,8.06,0.0
